Date,GC1 Comdty,ES1 Index,GBPUSD Curncy,VG1 Index
24/01/2022,1841.7,4403.75,1.3488,4057
25/01/2022,1852.5,4349,1.3501,4073.5
26/01/2022,1829.7,4341.5,1.3463,4154
27/01/2022,1793.1,4317.75,1.3383,4163
28/01/2022,1784.9,4423.25,1.3401,4127
31/01/2022,1795,4504.25,1.3447,4143
01/02/2022,1800.3,4535,1.3522,4204.5
02/02/2022,1809.2,4577.25,1.3577,4217.5
03/02/2022,1803,4469,1.3598,4131.5
04/02/2022,1806.6,4492.5,1.3531,4071.5
07/02/2022,1820.6,4475.75,1.3536,4115.5
08/02/2022,1826.6,4512.5,1.3543,4117.5
09/02/2022,1835.2,4577.75,1.3535,4188.5
10/02/2022,1836.2,4497.5,1.3557,4189
11/02/2022,1840.8,4409.5,1.3564,4145
14/02/2022,1868,4394,1.3528,4052
15/02/2022,1854.8,4464.5,1.3538,4125
16/02/2022,1870.2,4470,1.3586,4133.5
17/02/2022,1900.7,4374.5,1.3616,4103.5
18/02/2022,1898.6,4343.5,1.3589,4067.5
21/02/2022,1898.6,4343.5,1.3602,3976
22/02/2022,1906.1,4300,1.3585,3973.5
23/02/2022,1909.2,4222,1.3544,3964.5
24/02/2022,1925.1,4284,1.338,3823.5
25/02/2022,1887.6,4380,1.3409,3961.5
28/02/2022,1900.7,4368,1.342,3927
01/03/2022,1943.8,4303.75,1.3325,3770
02/03/2022,1922.3,4381.75,1.3406,3828.5
03/03/2022,1935.9,4359.25,1.3348,3738
04/03/2022,1966.6,4327.25,1.323,3558.5
07/03/2022,1995.9,4198.5,1.3104,3518
08/03/2022,2043.3,4168.75,1.3102,3521
09/03/2022,1988.2,4275.25,1.3181,3741
10/03/2022,2000.4,4257.25,1.3086,3640.5
11/03/2022,1985,4201.5,1.3037,3691
14/03/2022,1960.8,4172,1.3002,3744
15/03/2022,1929.7,4262,1.3042,3739.5
16/03/2022,1909.2,4358,1.3149,3893
17/03/2022,1943.2,4410.25,1.3149,3887
18/03/2022,1929.3,4409.35,1.3178,3848.11
21/03/2022,1929.5,4452.25,1.3169,3803
22/03/2022,1921.5,4505,1.3262,3831
23/03/2022,1937.3,4447.5,1.3205,3781
24/03/2022,1962.2,4512.5,1.3187,3786
25/03/2022,1954.2,4536.5,1.3182,3786
28/03/2022,1939.8,4568,1.3088,3816
29/03/2022,1912.2,4625.5,1.3093,3912
30/03/2022,1933.5,4596,1.3134,3863
31/03/2022,1949.2,4530.75,1.3138,3823
01/04/2022,1919.1,4539.25,1.3114,3837
04/04/2022,1929.2,4577.75,1.3116,3874
05/04/2022,1922.9,4520.25,1.3074,3827
06/04/2022,1918.4,4475.75,1.3069,3740
07/04/2022,1933.8,4496.25,1.3075,3717
08/04/2022,1941.6,4483.5,1.3025,3772
11/04/2022,1944.3,4409,1.303,3754
12/04/2022,1972.1,4393,1.3001,3754
13/04/2022,1981,4442.25,1.3117,3745
14/04/2022,1970.9,4387.5,1.3071,3777
15/04/2022,1970.9,4387.5,1.306,3777
18/04/2022,1982.9,4386.75,1.3019,3777
19/04/2022,1955.7,4459.25,1.2998,3759
20/04/2022,1952.3,4455.5,1.3068,3822
21/04/2022,1944.9,4390.5,1.303,3860
22/04/2022,1931,4267.25,1.2839,3769
25/04/2022,1893.2,4292.75,1.2741,3685
26/04/2022,1901.4,4170.5,1.2574,3656
27/04/2022,1885.9,4180.25,1.2545,3658
28/04/2022,1891.3,4283.5,1.2457,3707
29/04/2022,1911.7,4127.5,1.2574,3736
02/05/2022,1863.6,4151,1.2492,3667
03/05/2022,1870.6,4169.25,1.2499,3707
04/05/2022,1868.8,4295.25,1.2631,3681
05/05/2022,1875.7,4143.25,1.2362,3649
06/05/2022,1882.8,4119.5,1.2348,3610
09/05/2022,1858.6,3987.5,1.2332,3501
10/05/2022,1841,3996.75,1.2316,3528
11/05/2022,1853.7,3930.25,1.2251,3615
12/05/2022,1824.6,3927.25,1.2202,3596
13/05/2022,1808.2,4019.75,1.2262,3681
16/05/2022,1814,4004.75,1.2319,3660
17/05/2022,1818.9,4084.75,1.2493,3722
18/05/2022,1815.9,3922.75,1.2341,3668
19/05/2022,1841.2,3897.75,1.2467,3617
20/05/2022,1842.1,3899.5,1.248,3641
23/05/2022,1847.8,3971.75,1.2588,3693
24/05/2022,1865.4,3940.5,1.2532,3643
25/05/2022,1846.3,3976.75,1.2574,3681
26/05/2022,1847.6,4055.75,1.26,3744
27/05/2022,1851.3,4155.75,1.2631,3804
30/05/2022,1851.3,4155.75,1.2652,3840
31/05/2022,1842.7,4131.25,1.2602,3784
01/06/2022,1843.3,4099,1.2487,3753
02/06/2022,1866.5,4175.25,1.2578,3795
03/06/2022,1845.4,4107,1.2488,3778
06/06/2022,1839.2,4120.5,1.2532,3840
07/06/2022,1847.5,4158.75,1.2592,3803
08/06/2022,1851.9,4114,1.2537,3783
09/06/2022,1848.8,4016.25,1.2493,3723
10/06/2022,1871.5,3899,1.2315,3595
13/06/2022,1828,3750.5,1.2134,3505
14/06/2022,1809.5,3736.75,1.1997,3476
15/06/2022,1815.3,3789.25,1.218,3531
16/06/2022,1845.7,3668.25,1.2352,3438
17/06/2022,1835.6,3663.76,1.2241,3475.38
20/06/2022,1835.6,3663.76,1.2253,3450
21/06/2022,1834.6,3767.75,1.2277,3478
22/06/2022,1834.3,3762.75,1.2266,3454
23/06/2022,1825.7,3799.75,1.226,3428
24/06/2022,1826.5,3916.25,1.2268,3528
27/06/2022,1820.9,3903.75,1.2265,3535
28/06/2022,1817.5,3825.5,1.2184,3535
29/06/2022,1817.5,3821.25,1.2124,3499
30/06/2022,1807.3,3789.5,1.2178,3441
01/07/2022,1801.5,3827.25,1.2095,3430
04/07/2022,1801.5,3827.25,1.2118,3446
05/07/2022,1763.9,3834,1.1947,3345
06/07/2022,1736.5,3848.25,1.1926,3409
07/07/2022,1739.7,3905,1.2023,3480
08/07/2022,1742.3,3901.25,1.2033,3497
11/07/2022,1731.7,3856.75,1.1892,3461
12/07/2022,1724.8,3823.75,1.1889,3478
13/07/2022,1735.5,3804.5,1.1889,3446
14/07/2022,1705.8,3793.25,1.1824,3390
15/07/2022,1703.6,3865,1.1855,3472
18/07/2022,1710.2,3833.75,1.1953,3500
19/07/2022,1710.7,3937.5,1.1995,3585
20/07/2022,1700.2,3962.5,1.1973,3577
21/07/2022,1713.4,4001.25,1.1995,3580
22/07/2022,1727.4,3965,1.1999,3596
25/07/2022,1719.1,3970,1.2043,3594
26/07/2022,1717.7,3923.25,1.2028,3571
27/07/2022,1719.1,4024.5,1.2158,3605
28/07/2022,1750.3,4073.5,1.218,3647
29/07/2022,1762.9,4133.5,1.2171,3702
01/08/2022,1769,4120.5,1.225,3706
02/08/2022,1771.1,4093.75,1.217,3685
03/08/2022,1758,4156.25,1.2149,3729
04/08/2022,1788.5,4152.25,1.216,3747
05/08/2022,1772.9,4146.75,1.2073,3718
08/08/2022,1786.8,4141.75,1.2082,3755
09/08/2022,1794,4124.5,1.208,3716
10/08/2022,1795.6,4210,1.2219,3752
11/08/2022,1789.7,4209.75,1.2205,3753
12/08/2022,1798.6,4281,1.2138,3779
15/08/2022,1781.4,4298.25,1.2055,3786
16/08/2022,1773.2,4307.75,1.2096,3804
17/08/2022,1760.3,4276.75,1.2048,3754
18/08/2022,1755.3,4286.5,1.193,3773
19/08/2022,1747.6,4231.5,1.1829,3724
22/08/2022,1734,4141.25,1.1767,3651
23/08/2022,1746.8,4130.5,1.1836,3645
24/08/2022,1747.8,4142.75,1.1799,3668
25/08/2022,1757.7,4201,1.1832,3671
26/08/2022,1736.1,4059.5,1.1744,3598
29/08/2022,1736.6,4031.25,1.1709,3567
30/08/2022,1726.9,3987.5,1.1656,3556
31/08/2022,1716.9,3956.5,1.1622,3520
01/09/2022,1699.6,3968.75,1.1545,3449
02/09/2022,1713,3924.5,1.1509,3545
05/09/2022,1713,3924.5,1.1517,3489
06/09/2022,1703.4,3910.5,1.152,3495
07/09/2022,1718.2,3980,1.1533,3507
08/09/2022,1710.6,4005.5,1.1504,3512
09/09/2022,1718.8,4067.25,1.1589,3571
12/09/2022,1730.8,4110.75,1.1683,3649
13/09/2022,1707.1,3931.25,1.1493,3586
14/09/2022,1698.2,3947.5,1.1539,3567
15/09/2022,1666.8,3902,1.1467,3544
16/09/2022,1672.8,3871.24,1.142,3496.3
19/09/2022,1667.6,3917.25,1.1431,3501
20/09/2022,1661,3872.75,1.1381,3459
21/09/2022,1665.8,3806.25,1.127,3488
22/09/2022,1671.4,3772,1.1261,3425
23/09/2022,1645.3,3709,1.0859,3343
26/09/2022,1623.6,3670,1.0689,3338
27/09/2022,1626.5,3661,1.0733,3327
28/09/2022,1660.3,3732,1.0889,3332
29/09/2022,1658.5,3654.25,1.1117,3268
30/09/2022,1662.4,3601.5,1.117,3315
03/10/2022,1692.9,3690.25,1.1323,3338
04/10/2022,1721.1,3803.25,1.1476,3478
05/10/2022,1711.4,3794,1.1326,3441
06/10/2022,1711.7,3756.75,1.1162,3432
07/10/2022,1700.5,3653.25,1.1086,3374
10/10/2022,1667.3,3625.25,1.1055,3356
11/10/2022,1678.7,3599.25,1.0968,3333
12/10/2022,1670.3,3588.5,1.11,3333
13/10/2022,1670,3681.75,1.1326,3362
14/10/2022,1641.7,3597.5,1.1172,3388
17/10/2022,1657,3689.25,1.1358,3441
18/10/2022,1649,3732.75,1.132,3468
19/10/2022,1627.5,3707.25,1.1219,3471
20/10/2022,1630.8,3675.25,1.1235,3485
21/10/2022,1651,3764,1.1303,3470
24/10/2022,1648.7,3809.25,1.1278,3528
25/10/2022,1652.8,3870.25,1.1472,3583
26/10/2022,1664,3841,1.1625,3605
27/10/2022,1660.7,3819.5,1.1565,3606
28/10/2022,1644.8,3911.25,1.1615,3609
31/10/2022,1640.7,3883,1.1469,3618
01/11/2022,1649.7,3866,1.1484,3647
02/11/2022,1650,3768.75,1.1392,3620
03/11/2022,1630.9,3727.75,1.116,3591
04/11/2022,1676.6,3779.5,1.1379,3687
07/11/2022,1680.5,3815.25,1.1514,3708
08/11/2022,1716,3835.25,1.1544,3736
09/11/2022,1713.7,3755.5,1.1358,3730
10/11/2022,1753.7,3961,1.1716,3847
11/11/2022,1769.4,4000.25,1.183,3868
14/11/2022,1776.9,3966,1.1756,3884
15/11/2022,1776.8,3999.5,1.1865,3905
16/11/2022,1775.8,3968.5,1.1914,3883
17/11/2022,1763,3955.25,1.1864,3872
18/11/2022,1754.4,3974,1.189,3923
21/11/2022,1739.6,3958,1.1823,3911
22/11/2022,1739.9,4010.25,1.1886,3932
23/11/2022,1745.6,4033,1.2055,3950
24/11/2022,1745.6,4033,1.2113,3963
25/11/2022,1754,4032.5,1.2092,3961
28/11/2022,1740.3,3970.25,1.1959,3938
29/11/2022,1748.4,3962,1.1952,3934
30/11/2022,1746,4081.25,1.2058,3965
01/12/2022,1801.1,4081.75,1.2247,3979
02/12/2022,1795.9,4075.5,1.228,3979
05/12/2022,1767.4,4003.25,1.219,3964
06/12/2022,1769.3,3945,1.2133,3937
07/12/2022,1785.5,3936.75,1.2203,3928
08/12/2022,1788.7,3965.75,1.2234,3924
09/12/2022,1798.1,3936.25,1.2259,3942
12/12/2022,1780.5,3991.75,1.2269,3927
13/12/2022,1813.9,4022.25,1.2366,3982
14/12/2022,1807.5,3998,1.2426,3977
15/12/2022,1777.2,3897,1.2178,3835
16/12/2022,1790,3871.47,1.2148,3788.4
19/12/2022,1787.7,3845.5,1.2149,3818
20/12/2022,1815.9,3849.25,1.2183,3803
21/12/2022,1815.9,3905.75,1.2082,3875
22/12/2022,1787,3849.25,1.2038,3822
23/12/2022,1795.9,3869.75,1.2053,3820
26/12/2022,1795.9,3869.75,1.2062,3820
27/12/2022,1814.8,3855,1.2025,3837
28/12/2022,1807.9,3807.5,1.2018,3812
29/12/2022,1826,3871.75,1.2055,3853
30/12/2022,1826.2,3861,1.2083,3785
02/01/2023,1826.2,3861,1.2046,3869
03/01/2023,1846.1,3846,1.1968,3892
04/01/2023,1859,3874.5,1.2055,3981
05/01/2023,1840.6,3829,1.1908,3964
06/01/2023,1869.7,3915.5,1.2093,4023
09/01/2023,1877.8,3913.75,1.2184,4084
10/01/2023,1876.5,3940.75,1.2154,4064
11/01/2023,1878.9,3990,1.2146,4105
12/01/2023,1898.8,4003.5,1.221,4139
13/01/2023,1921.7,4018.25,1.2227,4157
16/01/2023,1921.7,4018.25,1.2194,4166
17/01/2023,1909.9,4009.5,1.2286,4177
18/01/2023,1907,3945.75,1.2348,4180
19/01/2023,1923.9,3915.5,1.2391,4103
20/01/2023,1928.2,3988.5,1.2397,4124
23/01/2023,1928.6,4036.5,1.2379,4160
24/01/2023,1935.4,4032.75,1.2334,4163
25/01/2023,1942.6,4032,1.2403,4155
26/01/2023,1930,4075.5,1.2408,4179
27/01/2023,1929.4,4084.25,1.2382,4182
30/01/2023,1922.9,4032.5,1.2352,4166
31/01/2023,1929.5,4090,1.232,4171
01/02/2023,1927.8,4132.25,1.2376,4175
02/02/2023,1916.3,4191.5,1.2225,4249
03/02/2023,1862.9,4147.75,1.2056,4256
06/02/2023,1866.2,4123.5,1.2019,4211
07/02/2023,1871.7,4175.75,1.2048,4210
08/02/2023,1877.4,4130.5,1.2072,4216
09/02/2023,1866.2,4091.75,1.2121,4254
10/02/2023,1862.8,4099.75,1.2062,4203
13/02/2023,1851.9,4147.25,1.2139,4251
14/02/2023,1854,4145.5,1.2173,4257
15/02/2023,1834.2,4158.25,1.203,4290
16/02/2023,1842,4099.75,1.1993,4307
17/02/2023,1840.4,4087.5,1.2037,4280
20/02/2023,1840.4,4087.5,1.2041,4279
21/02/2023,1833,4005.75,1.2112,4254
22/02/2023,1832,3999,1.2046,4246
23/02/2023,1818,4018.75,1.2013,4265
24/02/2023,1808.8,3975.75,1.1944,4201
27/02/2023,1824.9,3988,1.2064,4255
28/02/2023,1836.7,3975.5,1.2022,4247
01/03/2023,1845.4,3956.5,1.2029,4216
02/03/2023,1840.5,3984.75,1.1946,4240
03/03/2023,1854.6,4049.75,1.2036,4301
06/03/2023,1854.6,4052.5,1.2025,4315
07/03/2023,1820,3989.75,1.183,4280
08/03/2023,1818.6,3995,1.1845,4294
09/03/2023,1834.6,3920,1.1925,4290
10/03/2023,1867.2,3862.75,1.203,4220
13/03/2023,1916.5,3856.75,1.2183,4103
14/03/2023,1910.9,3920.5,1.2158,4174
15/03/2023,1931.3,3892.75,1.2057,4026
16/03/2023,1923,3960.5,1.2109,4125
17/03/2023,1973.5,3957.05,1.2173,4138
20/03/2023,1982.8,3983,1.2278,4057
21/03/2023,1941.1,4035.75,1.2217,4123
22/03/2023,1949.6,3970.5,1.2268,4139
23/03/2023,1995.9,3978,1.2287,4147
24/03/2023,1983.8,4001.25,1.2233,4067
27/03/2023,1953.8,4007.25,1.2287,4108
28/03/2023,1973.5,4001.5,1.2342,4113
29/03/2023,1966.9,4057.5,1.2314,4170
30/03/2023,1980.3,4080,1.2386,4232
31/03/2023,1969,4137.75,1.2337,4261
03/04/2023,1983.9,4153.75,1.2414,4252
04/04/2023,2022.2,4129,1.2501,4263
05/04/2023,2020.9,4117.25,1.2462,4235
06/04/2023,2011.9,4132,1.244,4256
07/04/2023,2011.9,4132,1.2418,4256
10/04/2023,1989.1,4136.25,1.2382,4256
11/04/2023,2004.8,4136.5,1.2424,4282
12/04/2023,2010.9,4119,1.2485,4282
13/04/2023,2041.3,4172.75,1.2523,4309
14/04/2023,2002.2,4163.75,1.2413,4331
17/04/2023,1994.2,4176.75,1.2376,4315
18/04/2023,2007.4,4180,1.2425,4339
19/04/2023,1995.2,4178.5,1.2439,4340
20/04/2023,2007.6,4152.5,1.2443,4327
21/04/2023,1979.5,4156.75,1.2432,4348
24/04/2023,1989.1,4159.5,1.2486,4350
25/04/2023,1994,4093.25,1.2409,4336
26/04/2023,1985.7,4076,1.2469,4303
27/04/2023,1999,4153.75,1.2498,4319
28/04/2023,1999.1,4188.5,1.2567,4320
01/05/2023,1992.2,4185.75,1.2496,4320
02/05/2023,2023.3,4136.75,1.2467,4258
03/05/2023,2037,4107.5,1.2564,4277
04/05/2023,2055.7,4075.75,1.2574,4259
05/05/2023,2024.8,4150.25,1.2636,4319
08/05/2023,2033.2,4152.75,1.2618,4332
09/05/2023,2042.9,4134,1.2621,4307
10/05/2023,2037.1,4152,1.2625,4289
11/05/2023,2020.5,4143.75,1.2511,4296
12/05/2023,2019.8,4138,1.2458,4309
15/05/2023,2022.7,4150,1.2529,4309
16/05/2023,1993,4123,1.2488,4313
17/05/2023,1984.9,4171.5,1.2487,4316
18/05/2023,1959.8,4212,1.2409,4365
19/05/2023,1981.6,4204.75,1.2445,4396
22/05/2023,1977.2,4205,1.2437,4390
23/05/2023,1974.5,4158.75,1.2413,4348
24/05/2023,1964.6,4126,1.2365,4266
25/05/2023,1943.7,4159.75,1.2321,4275
26/05/2023,1944.3,4213.25,1.2344,4341
29/05/2023,1944.3,4213.25,1.2355,4319
30/05/2023,1958,4215,1.2414,4295
31/05/2023,1963.9,4190.5,1.2441,4217
01/06/2023,1978,4228,1.2526,4264
02/06/2023,1952.4,4288,1.2453,4333
05/06/2023,1958,4281,1.2438,4297
06/06/2023,1965.5,4289.75,1.2424,4300
07/06/2023,1942.7,4274.25,1.2438,4297
08/06/2023,1963.6,4298.25,1.256,4303
09/06/2023,1962.2,4304.75,1.2572,4291
12/06/2023,1955.3,4342.75,1.2509,4317
13/06/2023,1944.6,4371.75,1.2612,4354
14/06/2023,1955.3,4374.25,1.2664,4380
15/06/2023,1957.8,4426.5,1.2784,4369
16/06/2023,1958.4,4453.35,1.2817,4385.02
19/06/2023,1958.4,4453.35,1.2792,4384
20/06/2023,1935.5,4434.75,1.2765,4367
21/06/2023,1933.3,4409.25,1.277,4351
22/06/2023,1912.7,4423.75,1.2748,4328
23/06/2023,1919.1,4389,1.2714,4291
26/06/2023,1923.7,4370.25,1.2713,4306
27/06/2023,1914,4418.75,1.2749,4333
28/06/2023,1912.3,4417.5,1.2636,4373
29/06/2023,1917.9,4435.75,1.2613,4380
30/06/2023,1929.4,4488.25,1.2703,4427
03/07/2023,1929.5,4492.25,1.2693,4425
04/07/2023,1929.5,4492.25,1.2713,4416
05/07/2023,1927.1,4483.75,1.2704,4372
06/07/2023,1915.4,4447,1.274,4239
07/07/2023,1932.5,4434,1.2839,4259
10/07/2023,1931,4444.25,1.2861,4278
11/07/2023,1937.1,4473.5,1.2933,4310
12/07/2023,1961.7,4507.5,1.2988,4387
13/07/2023,1963.8,4543.5,1.3136,4418
14/07/2023,1964.4,4536.75,1.3093,4425
17/07/2023,1956.4,4553.75,1.3073,4378
18/07/2023,1980.8,4587.75,1.3036,4396
19/07/2023,1980.8,4597,1.294,4387
20/07/2023,1970.9,4565.5,1.2868,4395
21/07/2023,1966.6,4564.75,1.2854,4413
24/07/2023,1962.2,4583.5,1.2829,4407
25/07/2023,1963.7,4596,1.2902,4411
26/07/2023,1970.1,4595.25,1.2941,4366
27/07/2023,1945.7,4564.25,1.2796,4469
28/07/2023,1960.4,4606.5,1.2851,4495
31/07/2023,1970.5,4614.5,1.2835,4496
01/08/2023,1940.7,4601.25,1.2777,4429
02/08/2023,1937.4,4537.25,1.2711,4350
03/08/2023,1932,4521.75,1.2709,4316
04/08/2023,1939.6,4498,1.2749,4352
07/08/2023,1933.5,4537.75,1.2784,4357
08/08/2023,1924.1,4518.5,1.2748,4304
09/08/2023,1915.4,4485.75,1.2719,4329
10/08/2023,1914.4,4485.75,1.2676,4400
11/08/2023,1912.9,4480.75,1.2696,4337
14/08/2023,1910.6,4506,1.2683,4341
15/08/2023,1902.5,4454,1.2705,4297
16/08/2023,1896.1,4420,1.2732,4297
17/08/2023,1884.1,4384.5,1.2747,4239
18/08/2023,1886.1,4382.75,1.2734,4227
21/08/2023,1893.3,4412.5,1.2756,4235
22/08/2023,1896.4,4399.25,1.2732,4273
23/08/2023,1918.5,4447,1.2727,4280
24/08/2023,1918.2,4386,1.2602,4244
25/08/2023,1911.1,4414.25,1.2578,4246
28/08/2023,1917.9,4442.25,1.2602,4306
29/08/2023,1936.5,4506.75,1.2644,4337
30/08/2023,1954,4524.25,1.2721,4327
31/08/2023,1947,4516,1.2673,4313
01/09/2023,1948.4,4521.5,1.259,4290
04/09/2023,1948.4,4521.5,1.2625,4281
05/09/2023,1934.3,4502.5,1.2564,4275
06/09/2023,1925.8,4471.5,1.2507,4244
07/09/2023,1924.1,4456.25,1.2472,4222
08/09/2023,1924.6,4461.75,1.2468,4242
11/09/2023,1929.2,4490.25,1.2509,4258
12/09/2023,1917.2,4465,1.249,4244
13/09/2023,1914.4,4468.75,1.249,4229
14/09/2023,1914.4,4506,1.2409,4286
15/09/2023,1927.9,4491.72,1.2383,4320.19
18/09/2023,1935.2,4501.5,1.2383,4271
19/09/2023,1935.3,4490,1.2392,4269
20/09/2023,1948.6,4447,1.2344,4307
21/09/2023,1921.2,4372,1.2298,4241
22/09/2023,1927.2,4361,1.2241,4237
25/09/2023,1918.2,4378.75,1.2211,4191
26/09/2023,1901.6,4314.75,1.2158,4154
27/09/2023,1872.3,4313.5,1.2135,4157
28/09/2023,1860.4,4337.5,1.2203,4184
29/09/2023,1848.1,4325.5,1.2199,4204
02/10/2023,1830,4324.25,1.2087,4161
03/10/2023,1824.6,4264.75,1.2077,4118
04/10/2023,1818.5,4297.75,1.2135,4122
05/10/2023,1816.6,4290.75,1.2192,4122
06/10/2023,1830.2,4341.5,1.2237,4166
09/10/2023,1849.5,4368.75,1.2238,4132
10/10/2023,1861,4391.5,1.2287,4227
11/10/2023,1872.8,4409.75,1.2313,4227
12/10/2023,1869.3,4380.5,1.2175,4218
13/10/2023,1927.4,4357.25,1.2143,4154
16/10/2023,1921.1,4401,1.2217,4167
17/10/2023,1922.7,4401.75,1.2183,4169
18/10/2023,1955.3,4342.25,1.214,4123
19/10/2023,1968.4,4303,1.2144,4105
20/10/2023,1982.5,4248.5,1.2164,4044
23/10/2023,1976.3,4241.75,1.2249,4056
24/10/2023,1975,4271.25,1.216,4077
25/10/2023,1984.1,4209.75,1.2112,4088
26/10/2023,1987.2,4156.5,1.2129,4062
27/10/2023,1988.6,4137.75,1.2122,4033
30/10/2023,2005.6,4185.75,1.217,4039
31/10/2023,1994.3,4212.25,1.2153,4070
01/11/2023,1987.5,4256,1.2152,4104
02/11/2023,1993.5,4335.75,1.2203,4182
03/11/2023,1999.2,4376,1.238,4192
06/11/2023,1988.6,4384.25,1.2344,4172
07/11/2023,1973.5,4396,1.23,4165
08/11/2023,1957.8,4399.5,1.2285,4191
09/11/2023,1969.8,4362.25,1.2223,4240
10/11/2023,1937.7,4430.5,1.2227,4208
13/11/2023,1950.2,4425.25,1.2279,4241
14/11/2023,1966.5,4511,1.2499,4307
15/11/2023,1964.3,4519.25,1.2416,4326
16/11/2023,1987.3,4523.25,1.2414,4311
17/11/2023,1984.7,4527.5,1.2462,4348
20/11/2023,1980.3,4562.25,1.2505,4354
21/11/2023,2001.6,4551.25,1.2539,4343
22/11/2023,1992.8,4567.25,1.2494,4363
23/11/2023,1992.8,4567.25,1.2534,4372
24/11/2023,2003,4568.25,1.2603,4383
27/11/2023,2012.4,4561,1.2627,4366
28/11/2023,2040,4563,1.2694,4355
29/11/2023,2047.1,4559.25,1.2695,4379
30/11/2023,2038.1,4576.75,1.2624,4391
01/12/2023,2071,4600.75,1.271,4423
04/12/2023,2024.1,4576.5,1.2633,4422
05/12/2023,2018.5,4575,1.2595,4458
06/12/2023,2030.5,4556,1.256,4495
07/12/2023,2029.9,4589.5,1.2594,4478
08/12/2023,1998.3,4607.5,1.2549,4527
11/12/2023,1978,4626,1.2555,4548
12/12/2023,1977.8,4645.75,1.2563,4540
13/12/2023,1982.3,4708.25,1.2618,4532
14/12/2023,2030.2,4721.75,1.2767,4543
15/12/2023,2021.1,4694.27,1.2681,4576.19
18/12/2023,2026.3,4793,1.2648,4558
19/12/2023,2038.4,4820.25,1.2732,4576
20/12/2023,2034.5,4749.75,1.2639,4574
21/12/2023,2039.1,4796.75,1.269,4559
22/12/2023,2057.1,4805.25,1.2701,4557
25/12/2023,2057.1,4805.25,1.269,4557
26/12/2023,2058.2,4825,1.2725,4557
27/12/2023,2081.9,4833.5,1.2798,4563
28/12/2023,2083.5,4832.25,1.2733,4545
29/12/2023,2071.8,4820,1.2731,4543
01/01/2024,2071.8,4820,1.2727,4543
02/01/2024,2073.4,4787.25,1.2617,4540
03/01/2024,2042.8,4746.5,1.2665,4473
04/01/2024,2050,4729.5,1.2682,4502
05/01/2024,2049.8,4734.75,1.272,4490
08/01/2024,2033.5,4801.25,1.2748,4509
09/01/2024,2033,4792.75,1.271,4494
10/01/2024,2027.8,4820.25,1.2742,4494
11/01/2024,2019.2,4815.5,1.276,4466
12/01/2024,2051.6,4816.5,1.2753,4500
15/01/2024,2051.6,4816.5,1.2727,4480
16/01/2024,2030.2,4798.5,1.2637,4467
17/01/2024,2006.5,4771.25,1.2676,4423
18/01/2024,2021.6,4811.25,1.2706,4473
19/01/2024,2029.3,4869.5,1.2703,4468
22/01/2024,2022.2,4881,1.2709,4503
23/01/2024,2025.8,4895,1.2687,4488
24/01/2024,2016,4898,1.2726,4585
25/01/2024,2017.8,4923.25,1.2708,4603
26/01/2024,2017.3,4916.25,1.2703,4655
29/01/2024,2025.4,4954.5,1.2709,4658
30/01/2024,2031.5,4951,1.27,4682
31/01/2024,2048.4,4870.5,1.2688,4665
01/02/2024,2053,4928.5,1.2744,4649
02/02/2024,2036.1,4980.25,1.2631,4669
05/02/2024,2025.7,4962,1.2536,4666
06/02/2024,2034.5,4974.75,1.2598,4707
07/02/2024,2035.2,5015.25,1.2626,4694
08/02/2024,2032.2,5017.75,1.2617,4722
09/02/2024,2023.3,5044,1.2628,4731
12/02/2024,2018.2,5041.25,1.2629,4762
13/02/2024,1992.9,4971.25,1.2592,4705
14/02/2024,1990.3,5018,1.2566,4726
15/02/2024,2002.1,5046.5,1.26,4756
16/02/2024,2011.5,5019.75,1.2602,4779
19/02/2024,2011.5,5019.75,1.2594,4777
20/02/2024,2027.5,4991.5,1.2623,4777
21/02/2024,2022.3,4996.25,1.2638,4787
22/02/2024,2019.7,5097.75,1.266,4868
23/02/2024,2038.6,5101.5,1.2672,4884
26/02/2024,2028.5,5080.25,1.2685,4874
27/02/2024,2034,5090,1.2685,4898
28/02/2024,2042.7,5081,1.2662,4893
29/02/2024,2054.7,5103.75,1.2625,4894
01/03/2024,2095.7,5146,1.2655,4901
04/03/2024,2126.3,5138.25,1.2692,4918
05/03/2024,2141.9,5085.75,1.2705,4897
06/03/2024,2158.2,5111.75,1.2731,4922
07/03/2024,2165.2,5161.75,1.2809,4981
08/03/2024,2185.5,5129,1.2858,4967
11/03/2024,2188.6,5123,1.2814,4933
12/03/2024,2166.1,5177.25,1.2793,4987
13/03/2024,2180.8,5168,1.2797,5004
14/03/2024,2167.5,5153.75,1.2753,4994
15/03/2024,2161.5,5101.67,1.2736,5016.92
18/03/2024,2164.3,5214.75,1.2729,4942
19/03/2024,2159.7,5241.75,1.2722,4963
20/03/2024,2161,5286.75,1.2785,4959
21/03/2024,2184.7,5302.5,1.2658,5011
22/03/2024,2160,5293.25,1.2601,4993
25/03/2024,2176.4,5278.25,1.2636,5007
26/03/2024,2177.2,5265.25,1.2628,5030
27/03/2024,2190.6,5308.25,1.264,5039
28/03/2024,2217.4,5308.5,1.2624,5045
29/03/2024,2217.4,5308.5,1.2623,5045
01/04/2024,2236.5,5295.25,1.2552,5045
02/04/2024,2261,5260.5,1.2578,5000
03/04/2024,2294.4,5266.5,1.2652,5025
04/04/2024,2288.8,5197.25,1.2642,5026
